kind,name,parent,detail1,detail2
column,id,clinical_benchmarks,uuid,not_null
column,last_updated,clinical_benchmarks,timestamp with time zone,not_null
column,mean_value,clinical_benchmarks,"numeric(10,2)",not_null
column,median_value,clinical_benchmarks,"numeric(10,2)",not_null
column,pathology,clinical_benchmarks,text,nullable
column,percentile_25,clinical_benchmarks,"numeric(10,2)",not_null
column,percentile_75,clinical_benchmarks,"numeric(10,2)",not_null
column,population_segment,clinical_benchmarks,text,nullable
column,reference,clinical_benchmarks,text,nullable
column,sample_size,clinical_benchmarks,integer,not_null
column,standard_deviation,clinical_benchmarks,"numeric(10,2)",nullable
column,content_summary,clinical_embeddings,text,nullable
column,created_at,clinical_embeddings,timestamp without time zone,not_null
column,embedding,clinical_embeddings,vector(1536),nullable
column,evolution_id,clinical_embeddings,uuid,not_null
column,id,clinical_embeddings,uuid,not_null
column,organization_id,clinical_embeddings,uuid,not_null
column,patient_id,clinical_embeddings,uuid,not_null
column,confidence_score,clinical_reasoning_logs,"numeric(5,2)",nullable
column,created_at,clinical_reasoning_logs,timestamp without time zone,not_null
column,evidence_references,clinical_reasoning_logs,jsonb,nullable
column,evolution_id,clinical_reasoning_logs,uuid,nullable
column,id,clinical_reasoning_logs,uuid,not_null
column,organization_id,clinical_reasoning_logs,uuid,not_null
column,patient_id,clinical_reasoning_logs,uuid,not_null
column,rationale,clinical_reasoning_logs,text,not_null
column,suggested_diagnosis,clinical_reasoning_logs,text,nullable
column,therapist_feedback,clinical_reasoning_logs,text,nullable
column,created_at,clinical_resource_suggestions,timestamp without time zone,not_null
column,external_source,clinical_resource_suggestions,text,nullable
column,id,clinical_resource_suggestions,uuid,not_null
column,metadata,clinical_resource_suggestions,jsonb,nullable
column,organization_id,clinical_resource_suggestions,uuid,not_null
column,query,clinical_resource_suggestions,text,not_null
column,status,clinical_resource_suggestions,text,not_null
column,suggested_title,clinical_resource_suggestions,text,not_null
column,suggested_type,clinical_resource_suggestions,text,not_null
column,updated_at,clinical_resource_suggestions,timestamp without time zone,not_null
column,user_id,clinical_resource_suggestions,uuid,nullable
column,audio_policy_version,clinical_scribe_logs,character varying(20),not_null
column,capture_metadata,clinical_scribe_logs,jsonb,not_null
column,capture_mode,clinical_scribe_logs,integer,not_null
column,capture_reason,clinical_scribe_logs,character varying(40),not_null
column,captured_seconds,clinical_scribe_logs,integer,not_null
column,consent_source,clinical_scribe_logs,character varying(50),nullable
column,consent_timestamp,clinical_scribe_logs,timestamp with time zone,not_null
column,created_at,clinical_scribe_logs,timestamp with time zone,not_null
column,formatted_text,clinical_scribe_logs,text,nullable
column,id,clinical_scribe_logs,uuid,not_null
column,organization_id,clinical_scribe_logs,uuid,not_null
column,patient_id,clinical_scribe_logs,uuid,not_null
column,raw_text,clinical_scribe_logs,text,nullable
column,section,clinical_scribe_logs,character varying(1),not_null
column,session_coverage_percent,clinical_scribe_logs,integer,not_null
column,therapist_id,clinical_scribe_logs,uuid,not_null
column,tokens_used,clinical_scribe_logs,integer,nullable
column,aliases_en,clinical_test_templates,text[],nullable
column,aliases_pt,clinical_test_templates,text[],nullable
column,category,clinical_test_templates,text,nullable
column,created_at,clinical_test_templates,timestamp with time zone,not_null
column,created_by,clinical_test_templates,text,nullable
column,deleted_at,clinical_test_templates,timestamp without time zone,nullable
column,description,clinical_test_templates,text,nullable
column,dictionary_id,clinical_test_templates,text,nullable
column,execution,clinical_test_templates,text,nullable
column,fields_definition,clinical_test_templates,jsonb,nullable
column,final_position_image_url,clinical_test_templates,text,nullable
column,id,clinical_test_templates,uuid,not_null
column,image_url,clinical_test_templates,text,nullable
column,initial_position_image_url,clinical_test_templates,text,nullable
column,instructions,clinical_test_templates,text,nullable
column,interpretation,clinical_test_templates,text,nullable
column,is_custom,clinical_test_templates,boolean,nullable
column,joint,clinical_test_templates,text,nullable
column,layout_type,clinical_test_templates,text,nullable
column,media_urls,clinical_test_templates,text[],nullable
column,name,clinical_test_templates,text,not_null
column,name_en,clinical_test_templates,text,nullable
column,organization_id,clinical_test_templates,uuid,nullable
column,positive_sign,clinical_test_templates,text,nullable
column,purpose,clinical_test_templates,text,nullable
column,reference,clinical_test_templates,text,nullable
column,reference_url,clinical_test_templates,text,nullable
column,regularity_sessions,clinical_test_templates,integer,nullable
column,sensitivity_specificity,clinical_test_templates,text,nullable
column,tags,clinical_test_templates,text[],nullable
column,target_joint,clinical_test_templates,text,nullable
column,type,clinical_test_templates,text,nullable
column,updated_at,clinical_test_templates,timestamp with time zone,not_null
column,wiki_page_id,clinical_test_templates,uuid,nullable
column,commission_amount,commission_payouts,"numeric(10,2)",not_null
column,commission_rate,commission_payouts,"numeric(5,2)",not_null
column,created_at,commission_payouts,timestamp with time zone,nullable
column,id,commission_payouts,uuid,not_null
column,notes,commission_payouts,text,nullable
column,organization_id,commission_payouts,uuid,not_null
column,paid_at,commission_payouts,timestamp with time zone,nullable
column,period_end,commission_payouts,date,not_null
column,period_start,commission_payouts,date,not_null
column,status,commission_payouts,text,not_null
column,therapist_id,commission_payouts,text,not_null
column,total_revenue,commission_payouts,"numeric(10,2)",nullable
column,total_sessions,commission_payouts,integer,nullable
column,appointment_id,communication_logs,uuid,nullable
column,body,communication_logs,text,not_null
column,created_at,communication_logs,timestamp with time zone,not_null
column,created_by,communication_logs,text,nullable
column,delivered_at,communication_logs,timestamp with time zone,nullable
column,error_message,communication_logs,text,nullable
column,id,communication_logs,uuid,not_null
column,metadata,communication_logs,jsonb,not_null
column,organization_id,communication_logs,uuid,not_null
column,patient_id,communication_logs,uuid,nullable
column,read_at,communication_logs,timestamp with time zone,nullable
column,recipient,communication_logs,text,not_null
column,sent_at,communication_logs,timestamp with time zone,nullable
column,status,communication_logs,text,not_null
column,subject,communication_logs,text,nullable
column,type,communication_logs,text,not_null
column,updated_at,communication_logs,timestamp with time zone,not_null
column,category,conduct_library,text,not_null
column,conduct_text,conduct_library,text,not_null
column,created_at,conduct_library,timestamp with time zone,not_null
column,created_by,conduct_library,text,nullable
column,deleted_at,conduct_library,timestamp without time zone,nullable
column,description,conduct_library,text,nullable
column,id,conduct_library,uuid,not_null
column,organization_id,conduct_library,uuid,nullable
column,title,conduct_library,text,not_null
column,updated_at,conduct_library,timestamp with time zone,not_null
column,contact_id,contact_activities,uuid,not_null
column,created_at,contact_activities,timestamp with time zone,not_null
column,created_by,contact_activities,text,nullable
column,descricao,contact_activities,text,nullable
column,id,contact_activities,uuid,not_null
column,organization_id,contact_activities,uuid,not_null
column,payload,contact_activities,jsonb,not_null
column,ref_appointment_id,contact_activities,uuid,nullable
column,ref_automation_id,contact_activities,uuid,nullable
column,ref_campaign_id,contact_activities,uuid,nullable
column,ref_lead_id,contact_activities,uuid,nullable
column,ref_patient_id,contact_activities,uuid,nullable
column,ref_session_id,contact_activities,uuid,nullable
column,tipo,contact_activities,text,not_null
column,titulo,contact_activities,text,nullable
column,contact_id,contact_scores,uuid,not_null
column,created_at,contact_scores,timestamp with time zone,not_null
column,features,contact_scores,jsonb,not_null
column,id,contact_scores,uuid,not_null
column,model,contact_scores,text,not_null
column,model_version,contact_scores,text,nullable
column,organization_id,contact_scores,uuid,not_null
column,score,contact_scores,integer,not_null
column,temperature,contact_scores,text,not_null
column,cpf,contacts,character varying(14),nullable
column,created_at,contacts,timestamp with time zone,not_null
column,deleted_at,contacts,timestamp with time zone,nullable
column,email,contacts,text,nullable
column,id,contacts,uuid,not_null
column,lifecycle_stage,contacts,contact_lifecycle_stage,not_null
column,metadata,contacts,jsonb,not_null
column,nome,contacts,text,not_null
column,organization_id,contacts,uuid,not_null
column,origem_first_touch,contacts,text,nullable
column,origem_last_touch,contacts,text,nullable
column,owner_id,contacts,text,nullable
column,primary_lead_id,contacts,uuid,nullable
column,primary_patient_id,contacts,uuid,nullable
column,score,contacts,integer,not_null
column,score_temperature,contacts,text,nullable
column,scored_at,contacts,timestamp with time zone,nullable
column,source_campaign_id,contacts,uuid,nullable
column,source_referral_code,contacts,text,nullable
column,tags,contacts,text[],not_null
column,telefone,contacts,text,nullable
column,updated_at,contacts,timestamp with time zone,not_null
column,appointment_id,contas_financeiras,uuid,nullable
column,categoria,contas_financeiras,text,nullable
column,created_at,contas_financeiras,timestamp with time zone,not_null
column,data_vencimento,contas_financeiras,date,nullable
column,deleted_at,contas_financeiras,timestamp without time zone,nullable
column,descricao,contas_financeiras,text,nullable
